ОСНОВНИЙ НАПРЯМОК,ЗУПИНКА,НОРМАЛІЗОВАНА ЗУПИНКА,ТИП ЗУПИНКИ,ЗАГАЛЬНА К-СТЬ ВИКОРИСТАНЬ ЗУПИНКИ,К-СТЬ ВИКОРИСТАНЬ ЗУПИНКИ EUROTRIPS,К-СТЬ ВИКОРИСТАНЬ ЗУПИНКИ КОНКУРЕНТАМИ,global_add_score,global_trim_score,dir_add_score,dir_trim_score,recommendation,priority,note
Фінляндія,Стокгольм,стокгольм,CITY,1,0,1,"0,4960527364","0,194331879","0,6988158209","0,2082995637",ADD,HIGH,Додати в маршрут
Фінляндія,Таллін,таллін,CITY,1,0,1,"0,6855876481","0,1894123519","0,7556762944","0,2068237056",ADD,HIGH,Додати в маршрут
Фінляндія,Таллінн,таллінн,CITY,1,0,1,"0,5507568146","0,1742431854","0,7152270444","0,2022729556",ADD,HIGH,Додати в маршрут
Фінляндія,Хельсінки,хельсінки,CITY,1,0,1,"0,6879534205","0,1870465795","0,7563860262","0,2061139738",ADD,HIGH,Додати в маршрут
Хорватія,Благай,благай,CITY,1,0,1,"0,7063028182","0,1686971818","0,7618908455","0,2006091545",ADD,HIGH,Додати в маршрут
Хорватія,Брела,брела,CITY,1,0,1,"0,6840925217","0,1909074784","0,7552277565","0,2072722435",ADD,HIGH,Додати в маршрут
Хорватія,Водіце,водіце,CITY,1,0,1,"0,605620507","0,269379493","0,7316861521","0,2308138479",ADD,HIGH,Додати в маршрут
Хорватія,Львів,львів,CITY,1,0,1,"0,5042565542","0,1799484667","0,7012769663","0,20398454",ADD,HIGH,Додати в маршрут
Хорватія,Любляна,любляна,CITY,1,0,1,"0,6432988906","0,1685432147","0,7429896672","0,2005629644",ADD,HIGH,Додати в маршрут
Хорватія,Меджугор Є,меджугор є,CITY,1,0,1,"0,7063028182","0,1686971818","0,7618908455","0,2006091545",ADD,HIGH,Додати в маршрут
Хорватія,Мостар,мостар,CITY,1,0,1,"0,7063028182","0,1686971818","0,7618908455","0,2006091545",ADD,HIGH,Додати в маршрут
Хорватія,Новий,новий,CITY,1,0,1,"0,7063028182","0,1686971818","0,7618908455","0,2006091545",ADD,HIGH,Додати в маршрут
Хорватія,Острови Далмації,острови далмації,CITY,1,0,1,"0,6475141179","0,2274858821","0,7442542354","0,2182457646",ADD,HIGH,Додати в маршрут
Хорватія,Охрид,охрид,CITY,1,0,1,"0,6799589273","0,1950410727","0,7539876782","0,2085123218",ADD,HIGH,Додати в маршрут
Хорватія,Свєті,свєті,CITY,1,0,1,"0,6298601897","0,2451398103","0,7389580569","0,2235419431",ADD,HIGH,Додати в маршрут
Хорватія,Скоп Є,скоп є,CITY,1,0,1,"0,6964190646","0,1785809354","0,7589257194","0,2035742806",ADD,HIGH,Додати в маршрут
Хорватія,Стефан,стефан,CITY,1,0,1,"0,6298601897","0,2451398103","0,7389580569","0,2235419431",ADD,HIGH,Додати в маршрут
Хорватія,Стон,стон,CITY,1,0,1,"0,6475141179","0,2274858821","0,7442542354","0,2182457646",ADD,HIGH,Додати в маршрут
Хорватія,Тімішоара,тімішоара,CITY,1,0,1,"0,7063028182","0,1686971818","0,7618908455","0,2006091545",ADD,HIGH,Додати в маршрут
Хорватія,Херцег,херцег,CITY,1,0,1,"0,7063028182","0,1686971818","0,7618908455","0,2006091545",ADD,HIGH,Додати в маршрут
Хорватія,Шкодер,шкодер,CITY,1,0,1,"0,6728317266","0,2021682734","0,751849518","0,210650482",ADD,HIGH,Додати в маршрут
Хорватія,Ів Пелешац,ів пелешац,CITY,1,0,1,"0,6475141179","0,2274858821","0,7442542354","0,2182457646",ADD,HIGH,Додати в маршрут
Чехія,Величка,величка,CITY,1,0,1,"0,7060084269","0,1689915731","0,7618025281","0,2006974719",ADD,HIGH,Додати в маршрут
Чехія,Велічка,велічка,CITY,1,0,1,"0,7067336229","0,1682663771","0,7620200869","0,2004799131",ADD,HIGH,Додати в маршрут
Чехія,Егер,егер,CITY,1,0,1,"0,6563490578","0,1862185098","0,7469047173","0,2058655529",ADD,HIGH,Додати в маршрут
Чехія,Київ,київ,CITY,1,0,1,"0,0576852813","0,2173147187","0,5673055844","0,2151944156",ADD,HIGH,Додати в маршрут
Чехія,Майсен,майсен,CITY,1,0,1,"0,7144158367","0,1605841633","0,764324751","0,198175249",ADD,HIGH,Додати в маршрут
Чехія,Моравський Крас,моравський крас,CITY,1,0,1,"0,7370331092","0,15","0,7711099327","0,195",ADD,HIGH,Додати в маршрут
Чехія,Мюнхен,мюнхен,CITY,1,0,1,"0,7063148635","0,1686851365","0,761894459","0,200605541",ADD,HIGH,Додати в маршрут
Чехія,Оломоуць,оломоуць,CITY,1,0,1,"0,7150254435","0,1599745566","0,764507633","0,197992367",ADD,HIGH,Додати в маршрут
Чехія,Освенцим,освенцим,CITY,1,0,1,"0,7013876028","0,1736123973","0,7604162808","0,2020837192",ADD,HIGH,Додати в маршрут
Чехія,Парк Розваг Еnеrgу Lаnd,парк розваг energy land,OTHER,1,0,1,"0,8543514518","0,02064854818","0,9563054355","0,006194564453",ADD,HIGH,Додати в маршрут
Чехія,Саксонська Швейцарія,саксонська швейцарія,OTHER,1,0,1,"0,6910877737","0,01248365484","0,9073263321","0,003745096453",ADD,HIGH,Додати в маршрут
Чехія,Турнов,турнов,CITY,1,0,1,"0,7201822221","0,1548177779","0,7660546666","0,1964453334",ADD,HIGH,Додати в маршрут
Чехія,Ульм,ульм,CITY,1,0,1,"0,7150254435","0,1599745566","0,764507633","0,197992367",ADD,HIGH,Додати в маршрут
Чехія,Чеське Будейовице,чеське будейовице,CITY,1,0,1,"0,7150254435","0,1599745566","0,764507633","0,197992367",ADD,HIGH,Додати в маршрут
Чехія,Чоп,чоп,CITY,1,0,1,"0,7058213369","0,1691786631","0,7617464011","0,2007535989",ADD,HIGH,Додати в маршрут
Чорногорія,Будванська Рив Єра,будванська рив єра,CITY,1,0,1,"0,6405769827","0,2344230174","0,7421730948","0,2203269052",ADD,HIGH,Додати в маршрут
Чорногорія,Будванськая Рів Єра,будванськая рів єра,OTHER,1,0,1,"0,8469680512","0,02803194883","0,9540904154","0,008409584648",ADD,HIGH,Додати в маршрут
Чорногорія,Свєті,свєті,CITY,1,0,1,"0,6298601897","0,2451398103","0,7389580569","0,2235419431",ADD,HIGH,Додати в маршрут
Чорногорія,Скадарске Озеро,скадарске озеро,OTHER,1,0,1,"0,788713323","0,086286677","0,9366139969","0,0258860031",ADD,HIGH,Додати в маршрут
Чорногорія,Стефан,стефан,CITY,1,0,1,"0,6298601897","0,2451398103","0,7389580569","0,2235419431",ADD,HIGH,Додати в маршрут
Чорногорія,Цетиньє,цетиньє,CITY,1,0,1,"0,6405769827","0,2344230174","0,7421730948","0,2203269052",ADD,HIGH,Додати в маршрут
Швейцарія,Беллінцона,беллінцона,CITY,1,0,1,"0,736006965","0,15","0,7708020895","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Бернський Оберланд,бернський оберланд,CITY,1,0,1,"0,724517434","0,150482566","0,7673552302","0,1951447698",ADD,HIGH,Додати в маршрут
Швейцарія,Бохня,бохня,CITY,1,0,1,"0,7181330892","0,1568669108","0,7654399268","0,1970600732",ADD,HIGH,Додати в маршрут
Швейцарія,Брієнц,брієнц,CITY,1,0,1,"0,7485723148","0,15","0,7745716944","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Верона,верона,CITY,1,0,1,"0,4539755457","0,1977686404","0,6861926637","0,2093305921",ADD,HIGH,Додати в маршрут
Швейцарія,Версаль,версаль,CITY,1,0,1,"0,7188799665","0,1561200335","0,7656639899","0,1968360101",ADD,HIGH,Додати в маршрут
Швейцарія,Вольфганг,вольфганг,CITY,1,0,1,"0,7539613282","0,15","0,7761883985","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Вюрцбург,вюрцбург,CITY,1,0,1,"0,7426251371","0,15","0,7727875411","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Гальштат,гальштат,CITY,1,0,1,"0,5115390882","0,1788455272","0,7034617264","0,2036536582",ADD,HIGH,Додати в маршрут
Швейцарія,Грац,грац,CITY,1,0,1,"0,715862245","0,159137755","0,7647586735","0,1977413265",ADD,HIGH,Додати в маршрут
Швейцарія,Гребля Верзаска,гребля верзаска,CITY,1,0,1,"0,736006965","0,15","0,7708020895","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Грюйєр,грюйєр,CITY,1,0,1,"0,736006965","0,15","0,7708020895","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Грюєр,грюєр,CITY,1,0,1,"0,7539613282","0,15","0,7761883985","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Доломитові Альпи,доломитові альпи,OTHER,1,0,1,"0,8987977239",0,"0,9696393172",0,ADD,HIGH,Додати в маршрут
Швейцарія,Дрезден,дрезден,CITY,1,0,1,"0,6325487889","0,1732204418","0,7397646367","0,2019661325",ADD,HIGH,Додати в маршрут
Швейцарія,Діснейленд,діснейленд,OTHER,1,0,1,"0,8661144854","0,008885514561","0,9598343456","0,002665654368",ADD,HIGH,Додати в маршрут
Швейцарія,Зальцбург Гальштат,зальцбург гальштат,CITY,1,0,1,"0,7473027204","0,15","0,7741908161","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Замок Нойшвайнштайн,замок нойшвайнштайн,OTHER,1,0,1,"0,8792348462",0,"0,9637704539",0,ADD,HIGH,Додати в маршрут
Швейцарія,Кани,кани,CITY,1,0,1,"0,7085082099","0,1664917902","0,762552463","0,199947537",ADD,HIGH,Додати в маршрут
Швейцарія,Клагенфурт,клагенфурт,CITY,1,0,1,"0,7164085324","0,1585914676","0,7649225597","0,1975774403",ADD,HIGH,Додати в маршрут
Швейцарія,Лозанна,лозанна,CITY,1,0,1,"0,707894615","0,167105385","0,7623683845","0,2001316155",ADD,HIGH,Додати в маршрут
Швейцарія,Ліхтейнштейн,ліхтейнштейн,CITY,1,0,1,"0,736006965","0,15","0,7708020895","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Ліхтенштейн,ліхтенштейн,COUNTRY,1,0,1,"0,735309743",0,"0,7705929229",0,ADD,HIGH,Додати в маршрут
Швейцарія,Монако,монако,COUNTRY,1,0,1,"0,6164725976","0,03995597381","0,7349417793","0,01198679214",ADD,HIGH,Додати в маршрут
Швейцарія,Мукачево,мукачево,CITY,1,0,1,"0,5268480045","0,1981519955","0,7080544014","0,2094455986",ADD,HIGH,Додати в маршрут
Швейцарія,Мулюз,мулюз,CITY,1,0,1,"0,7480452918","0,15","0,7744135875","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Мілан,мілан,CITY,1,0,1,"0,5922410541","0,1736680369","0,7276723162","0,2021004111",ADD,HIGH,Додати в маршрут
Швейцарія,Нойшванштайн,нойшванштайн,CITY,1,0,1,"0,7532926969","0,15","0,7759878091","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Ніцца,ніцца,CITY,1,0,1,"0,5873331363","0,1929300216","0,7261999409","0,2078790065",ADD,HIGH,Додати в маршрут
Швейцарія,О Майнау,о майнау,CITY,1,0,1,"0,7473027204","0,15","0,7741908161","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Озеро Комо,озеро комо,OTHER,1,0,1,"0,7667497825","0,01594252521","0,9300249347","0,004782757563",ADD,HIGH,Додати в маршрут
Швейцарія,Орлине Гніздо,орлине гніздо,CITY,1,0,1,"0,7455788855","0,15","0,7736736656","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Париж,париж,CITY,1,0,1,"0,6774769481","0,1627404432","0,7532430844","0,198822133",ADD,HIGH,Додати в маршрут
Швейцарія,Ремо,ремо,CITY,1,0,1,"0,6898549924","0,1851450077","0,7569564977","0,2055435023",ADD,HIGH,Додати в маршрут
Швейцарія,Ротенбург,ротенбург,CITY,1,0,1,"0,7305577921","0,15","0,7691673376","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Санкт,санкт,CITY,1,0,1,"0,7539613282","0,15","0,7761883985","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Таубері,таубері,CITY,1,0,1,"0,7268159849","0,15","0,7680447955","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Чоп,чоп,CITY,1,0,1,"0,7058213369","0,1691786631","0,7617464011","0,2007535989",ADD,HIGH,Додати в маршрут
Швейцарія,Шамбері,шамбері,CITY,1,0,1,"0,7532926969","0,15","0,7759878091","0,195",ADD,HIGH,Додати в маршрут
Швейцарія,Швейцарська Рів Єра,швейцарська рів єра,OTHER,1,0,1,"0,8843592559",0,"0,9653077768",0,ADD,HIGH,Додати в маршрут
Швейцарія,Ім,ім,CITY,1,0,1,"0,7539613282","0,15","0,7761883985","0,195",ADD,HIGH,Додати в маршрут
Швеція,Бремен,бремен,CITY,1,0,1,"0,701692217","0,173307783","0,7605076651","0,2019923349",ADD,HIGH,Додати в маршрут
